country_id,winner_id,name,NumMatchWon
ITA,104262,Flavio Cipolla,15
ITA,214901,Gaia Squarcialupi,14
ITA,230124,Adele Burato,13
ITA,105494,Adelchi Virgili,13
ITA,221514,Flaminia Scara,13
ITA,214944,Claudia Franze,13
ITA,221411,Jennifer Ruggeri,13
ITA,222396,Matilde Paoletti,13
ITA,214974,Francesca Delledera,12
ITA,201498,Karin Knapp,12
ITA,220133,Ilaria Sposetti,12
ITA,220576,Andreina Pino,12
ITA,133872,Enrico Dalla Valle,12
ITA,200216,Giovanni Fonio,12
ITA,209901,Marianna Natali,12
ITA,215100,Anna Maria Procacci,12
ITA,216342,Alice Amendola,11
ITA,222895,Lara Pfeifer,11
ITA,220730,Chiara Bordo,11
ITA,216075,Jessica Bertoldo,11
ITA,220306,Alessandra Mazzola,11
ITA,221472,Chiara Girelli,11
ITA,105895,Omar Giacalone,11
ITA,105296,Lorenzo Frigerio,10
ITA,211774,Beatrice Torelli,10
ITA,222134,Linda Salvi,10
ITA,221469,Beatrice Ricci,10
ITA,220695,Beatrice Stagno,9
ITA,220972,Carola Cavelli,9
ITA,221355,Asya Colombo,9
ITA,202642,Gioia Barbieri,9
ITA,220596,Clarissa Gai,9
ITA,216408,Alice Viglianisi,8
ITA,216189,Isabella Tcherkes Zade,8
ITA,132837,Luca Giacomini,8
ITA,211743,Sveva Mazzari,8
ITA,211580,Alessandra Gisonna,8
ITA,123858,Antonio Massara,7
ITA,104851,Gianluca Naso,7
ITA,105682,Alessandro Petrone,7
ITA,204330,Alice Savoretti,7
ITA,220081,Federica Trevisan,7
ITA,133045,Riccardo Balzerani,7
ITA,211732,Alessia Piran,7
ITA,219540,Ginevra Peiretti,7
ITA,220811,Linda Cagnazzo,6
ITA,210644,Jasmin Ladurner,6
ITA,214900,Martina Zerulo,6
ITA,216410,Alessia Tagliente,6
ITA,220072,Valentina Giavazzi,6
ITA,221864,Federica Sacco,6
ITA,220827,Laura Mair,6
ITA,221657,Camilla Zanolini,6
ITA,216169,Silvia Saccani,6
ITA,123855,Daniele Capecchi,6
ITA,206426,Giulia Pairone,6
ITA,222291,Greta Medeghini,6
ITA,220343,Matilde Mariani,6
ITA,221327,Giulia Brighi,6
ITA,239435,Virginia Ferrara,5
ITA,126886,Daniele Spinnato,5
ITA,210758,Francesca Fusinato,5
ITA,214595,Giorgia Testa,5
ITA,222990,Nicole Teodosescu,5
ITA,221010,Cristina Elena Tiglea,5
ITA,208134,Luca Nardi,5
ITA,233744,Sara Donnini,5
ITA,123851,Davide Galoppini,5
ITA,216415,Giulia Tedesco,5
ITA,220478,Benedetta Ivaldi,5
ITA,133224,Francesco Ferrari,5
ITA,222133,Giuseppina Miccio,4
ITA,231625,Noemi Basiletti,4
ITA,209263,Matteo Gigante,4
ITA,216167,Chiara De Vito,4
ITA,214955,Camilla Abbate,4
ITA,222040,Elena Covi,4
ITA,106260,Pietro Rondoni,4
ITA,126450,Nicolo Turchetti,4
ITA,121584,Luca Pancaldi,4
ITA,200438,Corrado Summaria,4
ITA,214596,Susanna Giovanardi,4
ITA,220976,Vickie Trocker,4
ITA,238071,Chiara Fornasieri,4
ITA,208859,Francesco Passaro,4
ITA,213691,Cecilia Pattacini,3
ITA,221040,Giulia Paterno,3
ITA,111450,Pietro Licciardi,3
ITA,200462,Andrea Guerrieri,3
ITA,211419,Giulia Guidetti,3
ITA,215435,Alessia Dario,3
ITA,211361,Sara Castellano,3
ITA,214457,Rosanna Maffei,3
ITA,123843,Davide Pontoglio,3
ITA,215049,Michela Xibilia,3
ITA,219441,Vittoria Avvantaggiati,3
ITA,222083,Syria La Cerra,3
ITA,220658,Lisa Vallone,3
ITA,222061,Benedetta Ortenzi,3
ITA,220936,Francesca Rumi,3
ITA,216143,Alessia Di Pietro,3
ITA,105627,Giorgio Portaluri,3
ITA,220082,Sara Ziodato,3
ITA,210848,Valeria Prosperi,3
ITA,220334,Valentina Lia,3
ITA,239453,Camilla Gennaro,3
ITA,222983,Emma Belluomini,3
ITA,104334,Alberto Brizzi,3
ITA,213954,Sara Marcionni,3
ITA,127334,Mirko Cutuli,3
ITA,221572,Rubina Marta De Ponti,2
ITA,220663,Alice Zapolla,2
ITA,206926,Erwin Troebinger,2
ITA,214458,Virginia Ciccone,2
ITA,211221,Chiara Quattrone,2
ITA,200255,Alexander Weis,2
ITA,210042,Gabriele Piraino,2
ITA,237473,Matilde Magrini,2
ITA,105401,Matteo Trevisan,2
ITA,207601,Manuel Mazza,2
ITA,223417,Greta Schieroni,2
ITA,220616,Maria Aurelia Scotti,2
ITA,215400,Anna Turco,2
ITA,221032,Alessia Truden,2
ITA,222394,Carlotta Gabrielli,2
ITA,222059,Francesca Covi,2
ITA,126154,Jacopo Stefanini,2
ITA,200607,Samuele Ramazzotti,2
ITA,221636,Francesca Falleni,2
ITA,222907,Fabrizia Cambria,2
ITA,213836,Federica Joe Gardella,2
ITA,202623,Valentine Confalonieri,2
ITA,215877,Lisa Piccinetti,2
ITA,222954,Irene Verzin,2
ITA,127090,Augusto Virgili,1
ITA,222974,Giulia Martinelli,1
ITA,215922,Camilla Ceppellini,1
ITA,239458,Milena Jevtovic,1
ITA,222935,Noemi La Cagnina,1
ITA,221550,Micol Sanna,1
ITA,216383,Anna Stefani,1
ITA,206207,Francesca Palmigiano,1
ITA,220694,Beatrice La Cava,1
ITA,127798,Cristian Carli,1
ITA,219548,Serena Gugnali,1
ITA,220782,Sophie Walzl,1
ITA,230876,Viola Turini,1
ITA,126141,Filippo Giorgetti,1
ITA,222700,Sonia Cassani,1
ITA,213681,Chiara Pusceddu,1
ITA,237481,Ginevra Parentini Vallega Montebruno,1
ITA,222894,Alessia Piccoliori,1
ITA,223403,Emma Penne,1
ITA,219487,Giulia Porzio,1
ITA,231624,Anna Paradisi,1
ITA,127554,Mattia Mannocci,1
ITA,222368,Chiara Alesiani,1
ITA,230884,Ottavia Massetti,1
ITA,216412,Eleonora Liga,1
ITA,237480,Rebecca Amerio,1
ITA,213695,Costanza Pera,1
ITA,214603,Silvia Mattiolo,1
ITA,239466,Carolina Piferi,1
ITA,190030,Enrico Becuzzi,1
ITA,214321,Arianna Capogrosso,1
ITA,104883,Matteo Marfia,1
ITA,214146,Marianna Petrei,1
ITA,221635,Ireni Lucia,1
ITA,128008,Edoardo Lamberti,1
ITA,206553,Luca Potenza,1
ITA,223034,Grazia Fabbrizi,1
ITA,207982,Giuseppe Tresca,1
ITA,103327,Alessandro Motti,1
ITA,210152,Marcella Cucca,1
ITA,222921,Desideria Damico,1
ITA,121520,Ettore Zito,1
ITA,223410,Georgia Pedone,1
ITA,216085,Elisa Visentin,1
ITA,210465,Carlotta Ripa,1
ITA,223094,Cristina Pescucci,1
ITA,206467,Federico Arnaboldi,1
ITA,221017,Annalisa Calandra,1
ITA,223416,Denise Valente,1
ITA,221471,Asia Serafini,1
ITA,209260,Luciano Darderi,1
ITA,215399,Camilla Fabbri,1
ITA,105225,Nicola Ghedin,1
ITA,222920,Maria Nuova Covato,1
ITA,222147,Antonia Aragosa,1
ITA,215114,Teodora Djordjevic,1
ITA,208209,Giacomo Dambrosi,1
ITA,221962,Alessandra Pezzulla,1
ITA,206624,Francesco Paschetto,1
ITA,123792,Fabio Mercuri,1
ITA,126464,Giorgio Ricca,1
ITA,126449,Marco Mosciatti,1
ITA,221490,Martina Forcisi,1
ITA,209752,Sara Guglielminotti,1
ITA,221138,Alice Vicini,1
ITA,240165,Elisa Cesarina Vincenti,1
ITA,221772,Federica Costa,1
ITA,206875,Erik De Santis,1
ITA,222953,Pervinca Curci,1
ITA,238087,Alessia Camerano,1
ITA,221069,Eleonora Alvisi,1
ITA,222253,Martina Muzzolon,1
ITA,214884,Martina Pratesi,1
ITA,221681,Eleonora Canovi,1
ITA,214594,Giulia Sartori,1
ITA,105523,Claudio Fortuna,1
ITA,202599,Alice Moroni,1
ITA,200713,Federico Iannaccone,1
ITA,222746,Roberta Lodi Pasini,1
ITA,121872,Alessandro Luisi,1
ITA,214323,Marta Bellucco,1
JPN,105453,Kei Nishikori,191
JPN,106121,Taro Daniel,183
JPN,211768,Naomi Osaka,180
JPN,106415,Yoshihito Nishioka,167
JPN,104424,Go Soeda,160
JPN,105216,Yuichi Sugita,158
JPN,206349,Mayo Hibi,150
JPN,211702,Nao Hibino,144
JPN,201597,Kurumi Nara,144
JPN,105147,Tatsuma Ito,143
JPN,106034,Yasutaka Uchiyama,137
JPN,201595,Misaki Doi,137
JPN,215550,Ayano Shimizu,133
JPN,206077,Miharu Imanishi,128
JPN,105655,Hiroki Moriya,124
JPN,205815,Eri Hozumi,121
JPN,206075,Hiroko Kuwata,118
JPN,202454,Erika Sema,117
JPN,214540,Chihiro Muramatsu,113
JPN,211846,Kyoka Okamura,111
JPN,201612,Junri Namigata,108
JPN,203552,Risa Ozaki,105
JPN,202639,Akiko Omae,102
JPN,213908,Yuriko Miyazaki,102
JPN,216160,Ayumi Koshiishi,102
JPN,211844,Haruka Kaji,100
JPN,202921,Shiho Akita,97
JPN,215988,Mai Hontama,96
JPN,215468,Momoko Kobori,94
JPN,203504,Miyu Kato,88
JPN,133297,Yosuke Watanuki,88
JPN,203555,Mai Minokoshi,87
JPN,211390,Mari Osaka,86
JPN,214505,Haruna Arakawa,80
JPN,202908,Miyabi Inoue,79
JPN,216044,Yuki Naito,78
JPN,220718,Sakura Hosogi,78
JPN,203553,Riko Sawayanagi,77
JPN,211544,Nagi Hanatani,75
JPN,105810,Shuichi Sekiguchi,73
JPN,210537,Michika Ozeki,73
JPN,111187,Kaichi Uchida,72
JPN,221124,Himeno Sakatsume,72
JPN,203557,Mana Ayukawa,72
JPN,213572,Risa Ushijima,70
JPN,211351,Ayaka Okuno,69
JPN,203556,Yuuki Tanaka,66
JPN,215489,Ramu Ueda,66
JPN,214805,Satsuki Takamura,62
JPN,215614,Mei Yamaguchi,60
JPN,104771,Yuuya Kibi,57
JPN,220416,Moyuka Uchijima,55
JPN,216324,Misaki Matsuda,55
JPN,215833,Erina Hayashi,53
JPN,213802,Aiko Yoshitomi,52
JPN,221099,Rina Saigo,48
JPN,213661,Yukina Saigo,48
JPN,221773,Honoka Kobayashi,45
JPN,220545,Sakura Hondo,43
JPN,219892,Mayuka Aikawa,43
JPN,126208,Yusuke Takahashi,43
JPN,216158,Mana Kawamura,42
JPN,202685,Misa Eguchi,41
JPN,206402,Kanako Morisaki,40
JPN,215592,Eri Shimizu,39
JPN,202422,Shuko Aoyama,39
JPN,216320,Ange Oby Kajuru,38
JPN,216260,Funa Kozaki,37
JPN,220997,Naho Sato,36
JPN,126337,Renta Tokuda,34
JPN,200024,Makoto Ochi,33
JPN,216156,Himari Sato,31
JPN,210533,Haine Ogata,30
JPN,221771,Nana Kawagishi,29
JPN,220469,Yui Chikaraishi,29
JPN,219887,Saki Imamura,29
JPN,105059,Kento Takeuchi,28
JPN,105026,Takuto Niki,27
JPN,202939,Makoto Ninomiya,27
JPN,206271,Chisa Hosonuma,24
JPN,215956,Yuka Hosoki,23
JPN,215492,Lisa Marie Rioux,23
JPN,214278,Mizuno Kijima,23
JPN,219893,Ari Matsumoto,20
JPN,122495,Shintaro Imai,20
JPN,103175,Toshihide Matsui,20
JPN,201429,Rika Fujiwara,19
JPN,221229,Natsumi Kawaguchi,18
JPN,206351,Rio Kitagawa,17
JPN,213801,Shiori Fukuda,17
JPN,216323,Michiru Furuya,17
JPN,202122,Yuta Shimizu,17
JPN,202928,Kotomi Takahata,16
JPN,215636,Kumi So,16
JPN,216316,Ayumi Miyamoto,15
JPN,221079,Satsuki Koike,14
JPN,221362,Hiromi Abe,14
JPN,213965,Minami Akiyama,13
JPN,210412,Robu Kajitani,13
JPN,214398,Natsuho Arakawa,13
JPN,126135,Jumpei Yamasaki,13
JPN,206000,Kana Daniel,12
JPN,202608,Akari Inoue,12
JPN,144682,Kaito Uesugi,12
JPN,221481,Utaka Kishigami,12
JPN,203386,Miki Miyamura,12
JPN,105787,Hiroyasu Ehara,12
JPN,203517,Chihiro Takayama,12
JPN,200647,Sho Shimabukuro,11
JPN,222986,Mio Mushika,11
JPN,211721,Akiho Kakuya,10
JPN,208730,Mitsumi Kawasaki,10
JPN,215616,Kisa Yoshioka,10
JPN,210694,Sari Baba,9
JPN,213573,Megumi Nishimoto,9
JPN,201503,Ayumi Morita,9
JPN,221265,Ikumi Yamazaki,9
JPN,202610,Aki Yamasoto,8
JPN,205562,Naoko Eto,8
JPN,200677,Rio Noguchi,7
JPN,211548,Minami Shuto,7
JPN,111788,Naoki Nakagawa,7
JPN,202936,Kanae Hisami,7
JPN,133291,Ryota Tanuma,7
JPN,216315,Anri Nagata,7
JPN,110773,Issei Okamura,6
JPN,206923,Shinji Hazawa,6
JPN,105552,Yusuke Watanuki,6
JPN,208278,Shintaro Mochizuki,6
JPN,215059,Reina Takahashi,6
JPN,211137,Yukako Noi,6
JPN,214733,Suzuho Oshino,5
JPN,126335,Sora Fukuda,5
JPN,204353,Chihiro Nunome,5
JPN,239446,Mao Mushika,5
JPN,216356,Chinatsu Shimizu,5
JPN,214734,Eimi Friant,5
JPN,200661,Yuki Mochiduki,5
JPN,221900,Mio Kozaki,5
JPN,221361,Honoka Uchiyama,5
JPN,211365,Nozomi Fujioka,4
JPN,105335,Sho Katayama,4
JPN,221036,Ayumi Hirata,4
JPN,221264,Chie Kezuka,4
JPN,215180,Seira Shimizu,4
JPN,210404,Mami Hasegawa,4
JPN,104082,Hiroki Kondo,4
JPN,222101,Ai Yamaguchi,4
JPN,201987,Masamichi Imamura,3
JPN,121004,Shunrou Takeshima,3
JPN,120545,Ko Suzuki,3
JPN,207248,Naoki Tajima,3
JPN,221938,Erika Matsuda,3
JPN,202896,Yurina Koshino,3
JPN,111462,Ken Onishi,3
JPN,202231,Shiho Hisamatsu,3
JPN,222140,Mua Shigeta,3
JPN,211969,Natsumi Chimura,3
JPN,105869,Gengo Kikuchi,3
JPN,104781,Yuichi Ito,3
JPN,105142,Arata Onozawa,3
JPN,207383,Taisei Ichikawa,3
JPN,214843,Kanako Osafune,3
JPN,144744,Kazuki Nishiwaki,2
JPN,222527,Nalu Himeno,2
JPN,211546,Mihoki Miyahara,2
JPN,221372,Asuka Yoshida,2
JPN,105242,Shinta Fujii,2
JPN,204410,Kanami Tsuji,2
JPN,239477,Rinon Okuwaki,2
JPN,215318,Nagisa Morimoto,2
JPN,214314,Karin Terami,2
JPN,105823,Masato Shiga,2
JPN,208389,James Trotter,2
JPN,215617,Kei Kato,2
JPN,203493,Hirono Watanabe,2
JPN,219697,Nagomi Higashitani,2
JPN,203195,Tomoko Dokei,2
JPN,219900,Nao Shimoji,2
JPN,201982,Kaito Itsusaki,1
JPN,211720,Ai Kamiyoshihara,1
JPN,222334,Moka Ito,1
JPN,209765,Risa Hasegawa,1
JPN,200665,Yuta Kawahashi,1
JPN,133149,Nasa Hatakeyama,1
JPN,222141,Shiori Ito,1
JPN,105391,Hiromasa Oku,1
JPN,144955,Yuichiro Inui,1
JPN,111447,Takashi Saito,1
JPN,124051,Yuya Ito,1
JPN,222244,Mai Kandori,1
JPN,221736,Miyu Nakashima,1
JPN,221035,Marina Kurosu,1
JPN,122620,Soichiro Moritani,1
JPN,222808,Haruka Tominaga,1
JPN,200648,Masaya Kobayashi,1
JPN,215615,Akari Kakizawa,1
JPN,219899,Mako Ganaha,1
JPN,223271,Karen Tsutsumi,1
JPN,200646,Yuto Sakai,1
JPN,106205,Ryota Kishi,1
JPN,124074,Kazuma Kawachi,1
JPN,215834,Natsuho Nakazawa,1
JPN,222333,Asuka Kawai,1
JPN,215060,Aya Tanaka,1
JPN,121621,Ken Onoda,1
JPN,223272,Satomi Hirano,1
JPN,208736,Yasunori Hashikawa,1
JPN,222521,Nanami Saito,1
JPN,206822,Yuga Tashiro,1
KAZ,122330,Alexander Bublik,186
KAZ,214981,Elena Rybakina,170
KAZ,201709,Yulia Putintseva,155
KAZ,201610,Zarina Diyas,149
KAZ,105062,Mikhail Kukushkin,149
KAZ,213793,Gozal Ainitdinova,134
KAZ,122078,Dmitry Popko,126
KAZ,104873,Aleksandr Nedovyesov,112
KAZ,214992,Zhibek Kulambayeva,105
KAZ,206162,Kamila Kerimbayeva,83
KAZ,201402,Sesil Karatantcheva,81
KAZ,206363,Anna Danilina,63
KAZ,216243,Yekaterina Dmitrichenko,51
KAZ,106187,Denis Yevseyev,48
KAZ,201468,Yaroslava Shvedova,31
KAZ,104979,Andrey Golubev,28
KAZ,201448,Galina Voskoboeva,19
KAZ,214964,Dariya Detkovskaya,18
KAZ,121920,Timur Khabibulin,17
KAZ,203468,Alexandra Grinchishina,14
KAZ,221060,Yelizaveta Karlova,11
KAZ,221951,Sofiya Chursina,10
KAZ,122236,Roman Hassanov,8
KAZ,214644,Arina Taluenko,5
KAZ,221878,Diyora Alzhanova,4
KAZ,202677,Ekaterina Klyueva,4
KAZ,200441,Grigoriy Lomakin,4
KAZ,221180,Mariya Sinitsyna,4
KAZ,221877,Zhanel Rustemova,3
KAZ,221879,Stefanya Shalakhova,3
KAZ,232869,Aiya Nupbay,3
KAZ,216201,Polina Goloputova,3
KAZ,221956,Adel Ismagulova,3
KAZ,221954,Karina Rizvanova,3
KAZ,237455,Dana Baidaulet,3
KAZ,202320,Beibit Zhukayev,3
KAZ,232892,Adel Ismagylova,3
KAZ,232870,Ademi Amankeldi,3
KAZ,232888,Yuliya Klimova,2
KAZ,219627,Anna Ustinoff,2
KAZ,213791,Kamilla Bolatova,2
KAZ,222660,Tatyana Nikolenko,2
KAZ,221326,Sofia Sokhetskaya,1
KAZ,215594,Anastasiya Zaharova,1
KAZ,237465,Asylzhan Arystanbekova,1
KAZ,237463,Janel Ospanova,1
KAZ,214865,Darya Shevchenko,1
KAZ,221176,Kamilia Shailina,1
KAZ,200442,Dostanbek Tashbulatov,1
KAZ,237462,Adel Malgonusova,1
KAZ,221177,Takhmina Zhanatova,1
KAZ,232887,Erkezhan Arystanbekova,1
KAZ,239157,Sandugash Kenzhibayeva,1
KAZ,105095,Evgeny Korolev,1
KAZ,211596,Karina Kalkenova,1
KAZ,201584,Ksenia Pervak,1
KAZ,232868,Aruzhan Sagandikova,1
KAZ,216245,Tamara Cherkassova,1
KAZ,103612,Alexey Kedryuk,1
KEN,222453,Judith Muraa,2
KEN,222454,Angella Okutoyi,2
KEN,220247,Shufaa Changawa Ruwa,1
KEN,222480,Cynthia Wanjala,1
KEN,222455,Faith Nyabera Omurunga,1
KGZ,201652,Ksenia Palkina,71
KGZ,106073,Daniiar Duldaev,5
KGZ,203570,Bermet Duvanaeva,1
KGZ,216462,Nelli Buyuklianova,1
KGZ,215125,Saara Kunakunova,1
KGZ,220274,Emma Nurgazieva,1
KOR,126952,Soon Woo Kwon,157
KOR,204291,Na Lae Han,155
KOR,204294,Su Jeong Jang,154
KOR,117353,Duck Hee Lee,113
KOR,111202,Hyeon Chung,110
KOR,126283,Yunseong Chung,82
KOR,216213,Sohyun Park,79
KOR,214679,Sunam Jeong,79
KOR,202502,So Ra Lee,74
KOR,213948,Dabin Kim,74
KOR,204288,Ji Hee Choi,70
KOR,205789,Na Ri Kim,56
KOR,215501,Eunhye Lee,46
KOR,204286,Seung Yeon Hong,37
KOR,106227,Ji Sung Nam,36
KOR,105507,Cheong Eui Kim,35
KOR,220454,Yeon Woo Ku,33
KOR,202386,Sung Hee Han,30
KOR,206396,Da Hye Kim,28
KOR,213773,Yeong Won Jeong,25
KOR,214607,Sang Hee Park,25
KOR,213775,Yu Jin Ahn,23
KOR,204292,Hyojung Yea,21
KOR,220432,Dayeon Back,21
KOR,211008,Se Hyun Kim,16
KOR,215410,Eun Se Jang,15
KOR,222215,Jiho Shin,14
KOR,221133,Da Ye Kim,13
KOR,238207,Hwiwon Wi,13
KOR,105790,Yong Kyu Lim,11
KOR,220470,Cherry Kim,11
KOR,241000,Sujeong Jang,10
KOR,211838,You Na Sul,9
KOR,215320,Soo Bin Oh,9
KOR,221248,Hwui Won Wi,8
KOR,125816,Ji Hoon Son,8
KOR,221269,Eunji Lee,8
KOR,106184,Hong Chung,7
KOR,220667,Subin Park,7
KOR,222112,Eunyeong Park,6
KOR,216040,Su Yeon Chun,6
KOR,215323,Jeongyun Lee,6
KOR,204290,Min Hwa Yu,5
KOR,105621,Min Kyu Song,5
KOR,214678,Eunji Lim,5
KOR,111805,Seong Chan Hong,5
KOR,215324,Do Hee Bae,5
KOR,106074,Jung Woong Na,5
KOR,221273,Ha Yeong Ryu,4
KOR,106206,Jea Moon Lee,4
KOR,205946,Se Jin Lee,4
KOR,222546,Eun Ji Lee,4
KOR,215500,Hoyeon Nor,4
KOR,215325,Seon Young Um,4
KOR,104612,Daniel Yoo,4
KOR,111792,Young Seok Kim,4
KOR,210073,Jin Yoo,3
KOR,216041,Seohyeon Kim,3
KOR,204404,Ah Song,3
KOR,216215,Dami Lee,3
KOR,204293,Seo Kyung Kang,3
KOR,211362,So Hee Jung,3
KOR,216042,Sunae Ji,3
KOR,213675,Sung Hee Kim,3
KOR,213946,Jin Ju Lee,3
KOR,219926,Hyeran Yun,3
KOR,220669,Ye Jin Kim,3
KOR,221109,Boyoung Jeong,2
KOR,211363,Sol Hee Sim,2
KOR,104478,Hyun Woo Nam,2
KOR,220476,Ryeong Gyeong Park,2
KOR,206126,Ju Eun Kim,2
KOR,126953,Chan Yeong Oh,2
KOR,221244,Heejin Han,2
KOR,105984,Seong Gook Oh,2
KOR,203222,Hae Sung Kim,2
KOR,128096,Woo Hyeok Jang,2
KOR,215849,Sinhee Kim,2
KOR,222498,Hee Rae Im,2
KOR,200321,San Hui Sin,1
KOR,201676,Ye Ra Lee,1
KOR,222216,Ji Young Seo,1
KOR,132895,Tae Woo Lee,1
KOR,203110,Mi Ok Kim,1
KOR,221250,Sun Bin Kim,1
KOR,221249,Yubean Lee,1
KOR,222549,Hyeri Kim,1
KOR,239428,Gio Jang,1
KOR,202501,Hyun Hui Hong,1
KOR,221267,Eunseo Yun,1
KOR,223042,Gayoung Ha,1
KOR,222214,Sihyeong Cho,1
KOR,216216,Mijeong Park,1
KOR,222180,Na Hyun Kang,1
KOR,127376,Hyeong Don Kim,1
KOR,223046,Sun Min Ha,1
KOR,221095,So Hee Yoon,1
KOR,222217,Mi Jin Kim,1
KUW,103600,Mohammad Ghareeb,1
LAT,201545,Anastasija Sevastova,173
LAT,211533,Jelena Ostapenko,157
LAT,203509,Diana Marcinkevica,153
LAT,215144,Daniela Vismane,98
LAT,105208,Ernests Gulbis,96
LAT,221886,Kamilla Bartone,50
LAT,221207,Margarita Ignatjeva,33
LAT,223404,Sabine Rutlauka,33
LAT,221985,Darja Semenistaja,31
LAT,216030,Anna Ozerova,26
LAT,222669,Patricija Spaka,13
LAT,219639,Alise Cernecka,12
LAT,108761,Mikelis Libietis,11
LAT,202273,Liga Dekmeijere,10
LAT,106342,Martins Podzus,9
LAT,211755,Laura Gulbe,8
LAT,222916,Marija Semenistaja,7
LAT,216288,Irina Lapustina,6
LAT,223080,Elza Tomase,5
LAT,215850,Rebeka Margareta Mertena,3
LAT,221206,Stefanija Polischuk,3
LAT,215477,Deniza Marcinkevica,2
LAT,202545,Irina Kuzmina,2
LAT,222380,Darta Dalecka,1
LAT,211918,Anastasija Homutova,1
LAT,206062,Adrija Runcha,1
LIB,216195,Yasmeen Ghaoui,8
LIB,200273,Hady Habib,5
LIB,220257,Nour Dib,1
LIE,210303,Kathinka Von Deichmann,185
LIE,222225,Sylvie Zund,37
LIE,202626,Stephanie Vogt,8
LTU,105575,Ricardas Berankis,162
LTU,212303,Justina Mikulskyte,84
LTU,105827,Laurynas Grigelis,65
LTU,210158,Iveta Dapkute,36
LTU,221497,Andre Lukosiute,27
LTU,211105,Akvile Parazinskaite,20
LTU,206177,Joana Eidukonyte,15
LTU,220395,Iveta Daujotaite,11
LTU,108748,Lukas Mugevicius,5
LTU,223014,Nika Novikova,3
LTU,215869,Paulina Bakaite,2
LTU,239172,Emilija Tverijonaite,2
LTU,223397,Klaudija Bubelyte,2
LTU,237468,Emilija Pranyte,1
LTU,239131,Tia Kaukenas,1
LTU,239387,Patricija Paukstyte,1
LUX,215016,Eleonora Molinaro,130
LUX,201605,Mandy Minella,129
LUX,104180,Gilles Muller,78
LUX,220946,Marie Weckerle,2
LUX,223175,Liz Badde,1
LUX,223032,Leila Fabbri,1
LUX,111167,Ugo Nastasi,1
MAD,200272,Jean Jacques Rakotohasy,1
MAD,105182,Antso Rakotondramanga,1
MAR,223671,Aya El Aouni,21
MAR,213634,Rita Atik,20
MAR,206354,Lina Qostal,13
MAR,105149,Reda El Amrani,9
MAR,220785,Sara Akid,6
MAR,214941,Salma Ziouti,4
MAR,215417,Abir El Fahimi,3
MAR,215696,Diae El Jardi,3
MAR,144760,Amine Ahouda,2
MAR,208154,Zineb El Ouazzani,2
MAR,236956,Yasmine Kabbaj,2
MAR,216372,Ikram Rassif,2
MAR,220784,Salma Loudili,1
MAR,209119,Aissa Benchakroun,1
MAR,216369,Oumaima Aziz,1
MAR,223048,Meryem Jaaidan,1
MAR,144958,Simohamed Hirs,1
MAR,105832,Reda Karakhi,1
MAR,122601,Ayoub Benamar,1
MAR,216580,Salma Charif,1
MAS,204304,Jawairiah Noordin,15
MAS,204362,Theiviya Selvarajoo,9
MAS,235155,Elsa Wan,8
MAS,220339,Suhana Sofia Mohd Adam Das,2
MAS,235157,Elysia Wan,2
MAS,212318,Aslina Chua,2
MAS,216475,Nurin Nabilah Roslan,1
MAS,108741,Mohd Assri Merzuki,1
MDA,105430,Radu Albot,175
MDA,213710,Cristina Bucsa,141
MDA,214624,Anastasia Detiuc,120
MDA,210958,Alexandra Perper,113
MDA,211901,Aliona Bolsova,98
MDA,210786,Anastasia Vdovenco,89
MDA,215862,Vitalia Stamat,51
MDA,214014,Adriana Sosnovschi,20
MDA,214880,Iana Tishchenko,15
MDA,211267,Daniela Ciobanu,10
MDA,106201,Maxim Dubarenco,6
MDA,209331,Julia Helbet,4
MDA,221741,Abigail Rencheli,3
MDA,216271,Alexandra Zaicenco,2
MDA,126612,Alexander Cozbinov,2
MDA,219968,Mariami Akhalaia,2
MDA,214953,Vlada Medvedcova,1
MEX,213887,Renata Zarazua,174
MEX,204419,Ana Sofia Sanchez,152
MEX,211874,Victoria Rodriguez,113
MEX,204420,Marcela Zacarias,107
MEX,205892,Giuliana Olmos,76
MEX,215019,Maria Jose Portillo Ramirez,59
MEX,214782,Fernanda Contreras Gomez,57
MEX,210568,Andrea Renee Villarreal,48
MEX,214800,Sabastiani Leon,28
MEX,106412,Lucas Gomez,25
MEX,105688,Manuel Sanchez,25
MEX,223367,Maria Fernanda Navarro,15
MEX,126204,Gerardo Lopez Villasenor,11
MEX,221933,Marian Gomez Pezuela Cano,10
MEX,120798,Hans Hach Verdugo,10
MEX,221611,Katya Ramirez,8
MEX,106250,Luis Patino,8
MEX,222351,Gala Arangio,7
MEX,213739,Jessica Hinojosa Gomez,5
MEX,219528,Brenda Sarahi Baez,4
MEX,223368,Amelie Claire Montalvo Lundy,4
MEX,105791,Mauricio Astorga,3
MEX,222158,Amanda Carolina Nava Elkin,3
MEX,204338,Nazari Urbina,3
MEX,221927,Maria Fernanda Martinez Hernandez,3
MEX,104431,Antonio Ruiz Rosales,3
MEX,222049,Julia Garcia,3
MEX,122487,Carlos Ramirez Utermann,3
MEX,222048,Romary Cardenas Rifka,3
MEX,222235,Maria Del Mar Gabriela Sanchez Ramirez,3
MEX,105853,Tigre Hank,2
MEX,221418,Maria Fernanda Carvajal Altamirano,2
MEX,214528,Paulina Rotaeche,2
MEX,104136,Santiago Gonzalez,2
MEX,104960,Miguel Angel Reyes Varela,2
