player_id,name,TOTspectators
239486,Nevena Kolarevic,13224
206923,Shinji Hazawa,71798
221867,Evana Bowell,26815
132754,Alan Gadjiev,8994
126357,Oscar Mancineiras Cornella,2146
125804,Brandon Walkin,43550
245099,Palina Saulevich,8126
215262,Constanze Stepan,116706
216559,Izabela Gabriela Novac,276996
127068,Edoardo Castagna,3929
213581,Kristyna Hrabalova,222300
209765,Risa Hasegawa,12553
106424,Tal Goldengoren,2435
215113,Nina Van Oost,2921
222997,Lana Kamel,13495
106288,Mathias Bourgue,1339515
138970,Spencer Furman,4380
103920,Sanchai Ratiwatana,20460
221385,Galateia Mesochoritou,102924
221416,Audrey Ann Blakely,68948
222045,Antonia Ruzic,202405
241023,Daria Diatlova,12043
221842,Sofia Cristina Taborga Rollano,7011
221011,Rocio Rojo Domingo,4260
208931,Toby Alex Kodat,37850
223398,Anastasiya Kuparev,51215
207244,Ryan Hardin,1639
110727,Jarryd Chaplin,85062
222756,Gillian Collins,3812
215196,Nicole Nadel,338498
215131,Nefisa Berberovic,583282
208230,Alibek Kachmazov,10213
122323,Dominik Sproch,24971
207200,Cyril Vandermeersch,7219
221671,Han Gyeol Jeong,2284
222282,Maria Picazo Martin,8217
106220,Dimitar Kuzmanov,634922
106274,Zhaoyi Cao,19160
207808,Joao Marcos Nusdeo,6984
211061,Gizem Melisa Ates,2278
215672,Daniela Alejandra La Fuente Strassburger,9760
105547,Dean Obrien,33350
214045,Masa Jovanovic,206896
222038,Elaine Chervinsky,25238
210951,Marian Jade Capadocia,25730
234493,Ariana Dharmadhikari,6368
222189,Anna Sinclair Rogers,26681
202634,Chen Liang,9229
214189,Alicia Herrero Linana,193799
106428,Mateo Andres Ruiz Naranjo,4059
121705,Blade Fong,3612
122058,Fabrizio Ornago,217068
221064,Luna Morini,2557
222405,Raven Neely,2619
105860,Tak Khunn Wang,471926
133430,Denis Shapovalov,1704185
245103,Beatrice Lombardo,202143
220884,Sophia Hatton,38202
241005,Giulia Caramelli,2427
133297,Yosuke Watanuki,799301
202916,Georgina Garcia Perez,1141224
222390,Ya Yi Yang,12827
216400,Evangeline Du Toit,7024
106252,Joao Pedro Sorgi,389386
202431,Driss Lbahy,3581
210083,Jakub Nicod,4245
122330,Alexander Bublik,1739480
245126,Andrea Del Federico,29450
230878,Chantal Kamel,17183
206166,Jade Suvrijn,594584
211862,Ana Paula Neffa De Los Rios,4247
200166,Stefan Vujic,10762
223338,Tara Gorinsek,3293
241724,Daliyah Hammoud,3484
215306,Emiliana Arango,477118
205881,Lucia Martinez Gomez,26214
126528,Julian Bradley,20510
209238,Sebastian Dominguez,364
202874,Chayenne Ewijk,217238
126205,Tommy Paul,1326291
105869,Gengo Kikuchi,22495
214172,Roosa Timonen,3429
222533,Victoria Sasinka,13595
215203,Joleta Budiman,17226
223158,Shona Nakano,9990
207275,Joshua Rose,3372
214110,Emily Burns,13463
220276,Evgeniya Burdina,300503
126526,Soren Hess Olesen,8155
122047,Luciano Ramazzini,367
219422,Takhmina Burkhanova,773
222975,Maryia Savitskaya,10404
209349,Juan Martin Fumeaux,6365
215449,Ramona Eva Chivu,14027
214562,Ingrid Neel,231591
221790,Violeta Martinez,18045
215564,Simran Kejriwal,5881
123773,Giorgi Javakhishvili,248
239105,Olga Golas,3357
219958,Ting Pei Chang,3738
105109,Marc Sieber,224361
105336,Nicolas Meister,89702
208003,Bekkhan Atlangeriev,9955
206579,Sarah Tami Masi,36018
126886,Daniele Spinnato,39006
245140,Chih Chi Huang,2132
201987,Masamichi Imamura,30364
221730,Bo Luttikhuis,7761
222564,Ainhoa Meili Fernandez Del Moral Perier,10074
221103,Cori Gauff,837765
203566,Christina Shakovets,131944
214624,Anastasia Detiuc,669424
209611,Victoria Corina Mirea,3068
220739,Adetayo Adetunji,6334
208492,Youlian Iakovlev,14224
105662,Tomislav Jotovski,6884
214319,Sara Cakarevic,831966
234243,Aashi Kapoor,3613
106000,Damir Dzumhur,1835325
215385,Lisa Friess,1303
221863,Jasmine Adams,21004
110476,Mousa Shanan Zayed,17638
106121,Taro Daniel,1706915
213668,Alexandra Morozova,128170
202154,Uisung Park,10994
202468,Jessica Pegula,1414836
122601,Ayoub Benamar,3796
208343,Andrew Paulson,34759
138845,Anthony Jackie Tang,450
214369,Leslie Espinoza,9640
223308,Ela Nala Milic,55585
238079,Klara Mujagic,2343
221058,Maria Daniels Sierra,91521
221964,Lelia Castola,3071
215507,Livia Kraus,37335
222307,Pichapak Sirikul,16048
215815,Marcella Cruz,3207
216214,Sumin Kim,3515
144678,Vasko Mladenov,45799
222519,Mao Iseki,2719
106073,Daniiar Duldaev,49427
216357,Layne Sleeth,130175
221824,Y kit Nicole Tan,618
126135,Jumpei Yamasaki,142781
111180,Nattan Benjasupawan,10783
215955,Nour Damergi,9997
206868,Laurens Deelstra,3571
215077,Viktoria Morvayova,516807
222530,Tania Pereira,7115
215868,Gerda Zykute,3793
106008,Florian Fallert,12254
216335,Andjela Skrobonja,31838
215910,Panna Udvardy,739106
239472,Margaret Navarro,2014
200220,Zeke Clark,71703
214121,Petra Melounova,15230
126570,William Griffith,17097
204320,Maria Palhoto,35641
222018,Sofia Plotnikova,5747
220789,Magda Tomazani,6716
207669,Robert Strombachs,10656
208518,Hazem Naw,950
207411,Jesper De Jong,149384
214752,Alena Weiss,37063
214989,Yan Tung Ki,27799
222985,Misha Berry,5628
200590,Pietro Rimondini,3520
105181,Miljan Zekic,521212
216348,Anastasia Abramyan,5097
111739,Maksim Tikhomirov,9505
209074,Natasha Hillyer,17979
216211,Raquel Fernandes,6288
207505,Mario Mansilla Diez,2004
222332,Rita Colyer,17404
215085,Zoe Hitt,138284
221262,Stella Chianello,29562
223083,Athina Pitta,26031
127236,Breno Lodis,6857
206250,Michaela Boev,238515
211462,Claudia Marcela Silva Aragon,17999
222964,Patience Monroe,9089
214762,Mirabelle Njoze,358782
216329,Lunda Kumhom,29944
220520,Mccartney Kessler,80025
203534,Melis Sezer,661820
128140,Patric Prinoth,15983
239403,Elena Ecker,11526
216156,Himari Sato,224557
213665,Emerald Able,82993
215534,Elisa Patta,7592
221809,Laura Lissette Quezada Martinez,4287
210993,Ivania Martinich,444166
222009,Valentina Urelli Rinaldi,16666
214566,Alexis Thoma,2496
221606,Anastasia Vorobyova,6762
215108,Sara Amiri,1175
222507,Tamari Gagoshidze,69947
106264,Karue Sell,81049
236989,Vanja Gudelj,34607
214505,Haruna Arakawa,542008
200666,Jie Cui,148727
213836,Federica Joe Gardella,46260
103656,Albert Montanes,213615
219523,Seunghyun Lee,9306
104631,Harshana Godamanna,766
202908,Miyabi Inoue,566767
220272,Sofia Nami Samavati,256313
216051,Angelica Raggi,424593
105479,Alejandro Mendoza,60095
215941,Celine Kern,19487
216355,Giorgie Jones,130571
222788,Kanyanut Sudsaard,12050
215047,Mi Zhuoma You,131569
222954,Irene Verzin,13298
203588,Cristina Adamescu,374030
230131,Dila Beril Guclu,13934
208063,Paulo Andre Saraiva Dos Santos,2976
126423,Hyeong Jin Cho,2338
216210,Mikaela Martinez,5635
233720,Maria Ange Ortega Mateu,4959
220386,Spirit Edley,23103
207233,Nemanja Malesevic,10500
128034,Hubert Hurkacz,1685678
222424,Kyrin Pollock,12085
234492,Malikaa Marathe,3184
211361,Sara Castellano,20051
138640,Liang Yu Richard Lin,17578
221286,Silvia Vargas Jimenez,9489
216328,Yanin Wisitwarapron,20933
220809,Jasmine Khoshabeh,4822
211864,Maria Fernanda Herazo Gonzalez,752713
105514,Jeremy Jahn,539710
215435,Alessia Dario,33372
206810,Stefan Norodom,2730
223159,Vivian Yang,9990
222883,Elle Goranskaya,3375
105932,Nikoloz Basilashvili,1734052
216236,Adrienn Horvath,82562
207293,Adil Karimov,3285
207993,Justin Boulais,98922
106325,Jabor Al Mutawa,12052
202458,Ashleigh Barty,1963406
214119,Rebeka Masarova,500250
105974,Maverick Banes,568640
105643,Federico Delbonis,1647710
214317,Mallaurie Noel,543390
106410,Jorge Brian Panta Herreros,65404
219922,Ana Maria Andreea Ileana,57907
214880,Iana Tishchenko,194980
105233,Jeevan Nedunchezhiyan,89048
222920,Maria Nuova Covato,7681
215938,Lalita Devarakonda,8476
206421,Giuliano Benedetti,2932
220684,Jimar Geraldine Gerald Gonzalez,87178
207248,Naoki Tajima,52304
211246,Daniela Schippers,11464
222304,Alessia Martinez,11928
144685,Javier Naser,9341
220448,Emma Erin Kiernan,25200
106109,Alex Bolt,1229929
216360,Annick Verhaar,20618
207343,Hanyi Liu,26164
105999,Bowen Ouyang,43909
215916,Jue Wang,35452
201568,Kristina Kucova,1196385
221288,Maria Berlanga Bandera,29839
105141,Diego Matos,3749
221193,Rania Azziz,115855
202595,Alexandra Damaschin,181663
100644,Alexander Zverev,2558557
220972,Carola Cavelli,108199
133729,Ivan Saveljic,4752
211203,Maayan Sela,6561
222299,Adriana Reami,76506
222220,Janika Kusy Alzugaray,35576
215794,Hurricane Tyra Black,177433
215094,Alexandra Marina,2980
216322,Sivan Raizman,6136
201995,Cayetano March,18798
211874,Victoria Rodriguez,668459
216572,Maria Jazmin Amicuzi,107475
106254,Calum Puttergill,119415
215314,En Shuo Liang,518723
212260,Rosaline Zafir Chavez Tello,9985
201371,Vera Dushevina,39067
214770,Emilie Francati,279946
222437,Emily Odonovan,4008
221259,Joelle Lilly Sophie Steur,72086
208354,Michael Mathayomchand,13466
205848,Nathaly Kurata,569195
220792,Sarina Reinertsen,3279
215015,Karine Sarkisova,95360
222855,Ruya Mavi,10719
126808,Filip Dolezel,2953
220850,Isabella Ciancaglini,5140
132037,Catalin Mateas,4752
215584,Rowan Arafat,21717
219331,Valentina Losciale,244604
103822,Scott Lipsky,12531
221783,Isabella Tiscornia,21915
210748,Louise Reis De Campos,12491
214744,Angelina Shakhraychuk,98358
231641,Phillippa Preugschat,25994
220268,Eva Alexandrova,16053
222820,Amarachi Odoh,3639
221834,Dana Guzman,7383
215177,Polina Bakhmutkina,447092
216397,Laura Ashley,153499
211405,Ena Kajevic,277718
206375,Sonia Daggou,3898
210758,Francesca Fusinato,42220
105179,Adrian Sikora,3255
221373,Yui Saito,12113
216093,Cristina Moll Alles,3034
221248,Hwui Won Wi,54756
222527,Nalu Himeno,23157
111568,Michael Zhu,33073
206918,Victor Hugo Nunez Mendoza,3584
239180,Brina Sulin,3339
201557,Corinna Dentoni,349210
211227,Lina Gjorcheska,853681
122441,Juan Manuel Matute,9407
206147,Sofia Luini,265382
134518,Patrick Kaukovalta,2704
222145,Janice Tjen,8676
211594,Ingrid Gamarra Martins,372414
144958,Simohamed Hirs,6610
220938,Holly Staff,62670
134784,Maxime Petel,4213
210369,Arantxa Andrady,6076
134770,Casper Ruud,1681319
239122,Sofia Chachkhiani,13366
214750,Timea Jaruskova,386105
216405,Summer Yardley,14678
220718,Sakura Hosogi,367406
206277,Marine Partaud,795417
203535,Sultan Gonen,11174
207616,Oscar Moraing,2843
222325,Alisia Alexandra Negoita,8604
203552,Risa Ozaki,985193
235157,Elysia Wan,33163
105864,Tristan Samuel Weissborn,44184
240166,Marianna Argyrokastriti,14380
222272,Alicia Martial,23479
245098,Sofiia Mykhailets,8126
200589,Sam Riffice,93652
215597,Elina Sharipova,10429
123888,Mihail Khaldeev,3637
215930,Nora Ayala Serra,190292
211881,Olivia Tjandramulia,605988
104602,Andrea Falgheri,4499
221961,Katie Morton,22541
222680,Darcy Parke,15720
206497,Rodion Pak,5298
230880,Mara Guth,24040
219936,Vivien Abraham,2708
221623,Lidia Gonzalez,13724
215600,Anastasia Golubeva,2749
121395,Connor Smith,50435
211387,Yagmur Akdemir,3003
223402,Chloe Noel,56192
220434,Kristyna Lavickova,66373
215138,Lulu Radovcic,369285
214520,Andrea Raaholdt,54390
132967,Mihnea Lorin Stefan Turcu,2849
201309,Tatiana Perebiynis,28692
105365,Yi Feng Li,2462
200652,Mohamed Abdel Aziz,3971
221089,Annika Kannan,72253
206893,Piotr Galus,16131
234248,Lagan Bidhan,3613
221519,Kelley Anderson,4076
213530,Allie Kiick,839374
221741,Abigail Rencheli,24360
215559,Laura Tinello,23829
215839,Zanya Manola Sanchez,6256
223067,Lama Nabil,27574
222698,Farida Sabra,49763
211988,Alejandra Gutierrez,37976
220999,Gemma Lairon Navarro,174332
207494,Dalibor Svrcina,61478
223286,Victoria Jimenez Kasintseva,171905
222586,Kateryna Rublevska,6261
110600,Robert Quentin,40806
221332,Daianne Hayashida,13064
200384,Hugo Gaston,527021
222549,Hyeri Kim,7626
220755,Karolina Tilander,7730
221004,Amarissa Kiara Toth,34190
213678,Ivana Horvat,50559
215640,Lidiia Dashchenko,6326
201588,Anna Tatishvili,276467
201605,Mandy Minella,1126016
223108,Cora Stefanie Barber,14712
228108,Didenaz Polat,9196
215384,Miranda Ramirez,31248
215370,Bianca Andreescu,1302615
215323,Jeongyun Lee,52392
220754,Ester Valles Pinol,2147
222630,Shuoran Wang,13808
201425,Lucie Safarova,771655
203393,Martina Gledacheva,16038
234252,Marley Lambert,2920
216381,Barbara Dessolis,115066
220426,Yuki Ando,3684
222572,Bianca Maria Dascalu,7930
222404,Natalie Johnson,32796
222099,Aleksandra Caricic,2882
106427,Zhuoyang Qiu,45485
214747,Mila Mejic,28336
122262,Wen Chun Liang,6592
222254,Keisha R Clousing,65029
122606,Yecong He,260027
232447,Celine Naef,21950
221100,Charlotte Chavatipon,167544
213703,Magda Aubets Macia,3537
222899,Maria Paz Pineda Arias,2655
134677,Juan Borba,486
214746,Federica Bilardo,528449
220116,Pilar Astigarraga Harper,60068
206847,Guillaume Mackenzie,2680
210370,Sowjanya Bavisetti,397567
222553,Maika M Adair,3743
206695,Sven Lemstra,7123
222686,Maria Zolotukhina,5107
237457,Sofia Vivas,5520
105250,Mehdi Jdi,11707
104468,Gilles Simon,1592775
222245,Audy Phetricia,4485
111583,Martin Redlicki,310228
211878,Lizette Cabrera,1069676
210920,Kerrie Cartwright,60601
211524,Ulyana Ayzatulina,253193
223156,Ksenia Agureeva,3451
206904,Gauthier Onclin,5380
125848,Niels Lootsma,24945
105820,Juan Carlos Saez,24791
219979,Marie Villet,285054
208527,Zane Khan,65543
223421,Coco Bosman,17232
222890,Karina Gustowska,2862
215558,Valentina Mokrova,6029
222816,Mckenzie Davis,2608
220851,Carla Lorena Torrico,2570
223282,Zeynep Sila Ege,14455
221282,Veronika Bokor,107855
211099,Nicoleta Catalina Dascalu,580502
223257,Juliette Robinson,4096
126304,Jakub Gewert,3100
223138,Bahar Toymyradova,609
215353,Mercedes Aristegui,30741
213998,Ipek Oz,677468
222407,Ellie Myers,6084
200710,Chase Wood,9833
138258,Marco Bergagnin,2719
236958,Julia Caffarena,2743
202536,Ana Bogdan,1366617
217658,Aleksandra Stankovic,12966
221929,Ashleigh Simes,2481
216111,Jordan Ortega Mendez,14173
105011,Illya Marchenko,1244593
225857,Paola Maria Moreno Bautista,11401
213855,Magali Kempen,610744
222901,Valeria Montano,2655
206861,Roko Savin,2903
223154,Laura Beresova,15049
222395,Anita Bertoloni,184156
138435,Daniele Catini,2932
220831,Priscila Janikian,6238
210062,Dagmar Dudlakova,127763
126723,Denys Klok,4188
211042,Juliana Jose Parra Gomez,10645
200620,Ignacio Garcia,2279
230124,Adele Burato,77090
222557,Alina Trynkina,13950
124022,Chun Hun Wong,872
214348,Olla Mourad,7746
222965,Erika Andreeva,165779
200495,Eduardo Ribeiro,7994
215705,Dewi Dijkman,130798
216081,Maja Chwalinska,454649
213889,Greetje Minnen,1146222
105147,Tatsuma Ito,1428212
220550,Dalayna Hewitt,172654
145021,Geronimo Barrios,9195
245118,Werapath Sirijariyaporn,4587
221999,Garbiela Carvajal Melendez,36504
121816,Gianluca Di Nicola,183179
216346,Daryna Gukasyan,11023
126575,Brian Tran,21307
206193,Rocio Macri,6960
105533,Dmitry Surchenko,52971
210155,Jasza Szajrych,3839
203570,Bermet Duvanaeva,5412
239392,Mia Ristic,29744
222916,Marija Semenistaja,69479
225853,Kateryna Bennasar Motilla,3169
220814,Delien Kleinhans,29122
200447,Diego Garcia Dalisay,9066
222699,Hana El Deeb,22633
215665,Catalina Bloch,4084
208809,Nicolas Herrero Cuesta,3385
200665,Yuta Kawahashi,12630
215976,Valeriya Zeleva,250361
221864,Federica Sacco,43319
222399,Alison Odea,12024
222980,Lucie Havlickova,65519
105441,John Patrick Smith,1168341
221568,Madelief Hageman,40935
209331,Julia Helbet,83816
221913,Klara Kosan,5793
106260,Pietro Rondoni,78462
108782,Mahammad Abid,796
202152,Christian Lakoseljac,8613
126193,Mark Whitehouse,31847
216249,Anna Popescu,180379
221442,Gabrielle Clairotte,25074
203429,Tamara Curovic,792806
211932,Vivian Zlatanova,9177
223295,Habiba Allah El Sheikh,6181
204840,Toni Simonovic,3586
216020,Katyarina Paulenka,281228
200569,Marin Dumitru,2642
104052,Giulio Di Meo,2855
221726,Dasha Borodatova,34406
103105,Ruben Ramirez Hidalgo,339299
221218,Wenjun Yu,2689
220887,Elizabeth Coleman,32430
221336,Amira Badawi,175875
126337,Renta Tokuda,354517
126162,Georgyi Malyshev,6516
216244,Uljan Espolova,3550
216279,Leonor Meliveo Saragusti,2374
222201,Emma Lella,39998
206181,Eva Wacanno,11330
223676,Leena Metwally,25068
210117,William Jansen,14566
239490,Anastasija Arsic,5832
210476,Mi Jeong Kwon,25718
222092,Radka Zelnickova,64253
241742,Jasmin Makela,4059
105916,Marton Fucsovics,1749902
106093,Benjamin Mitchell,147454
221887,Jaime Edwards,2483
214605,Agustina Chlpac,283541
215795,Lauryn John Baptiste,58142
220822,Andjela Jocovic,248078
211028,Maria Martinez Martinez,93889
206858,Joshua Oxley,2591
222869,Ana Paula Cetina,9254
221435,Doroteja Joksovic,182771
234486,Severine Deppner,3355
221732,Lara Marco Mas,6662
211326,Katherine Ip,67585
132293,Nenad Vladusic,2532
215634,Margaryta Demchenko,3944
221947,Irem Turemisoglu,3776
216290,Thitirat Kanaphuet,48546
211879,Samantha Harris,105912
111156,Nathan Pasha,101420
220359,Arisa Abe,7809
214925,Ellie Rose Griffiths,7511
241745,Clarissa Blomqvist,8118
223370,Iman Khan,29104
215024,Kristina Kislyak,34932
221713,Tania Munteanu,32683
222064,Claudia Borbon Roca,2923
221990,Monica Andrade Solarte,3329
220429,Elena Milovanovic,222830
216578,Pamela Lopez Cervantes,2347
211720,Ai Kamiyoshihara,16225
221261,Nika Zupancic,51752
105758,Juan Lizariturry,21945
245104,Ana Paula Saviole,6899
206358,Claudia Williams,70871
125821,Miguel Semmler,23848
216159,Natsuko Yamada,3137
110596,Fred Simonsson,74881
214311,Ines Mesquita,43764
221154,Klara Ondrejcekova,104942
208154,Zineb El Ouazzani,33858
203488,Doroteja Eric,54325
210804,Carolin Schmidt,37253
208597,Chak Lam Coleman Wong,358
239104,Kara Leigh Leonard,4604
133975,Benjamin Hassan,443293
106045,Denis Kudla,1873975
106396,Cheng Yu Yu,45334
200325,Emil Ruusuvuori,902370
216212,Ema Gil Pires,5220
216129,Daniela Baez Friedrich,4812
126178,Pedro Iamachkine,5578
122346,Riaan Du Toit,3260
205842,Carla Lucero,356072
205759,Margarita Lazareva,586216
220479,Anna Schubries,6231
214653,Andreea Prisacariu,561256
133045,Riccardo Balzerani,118439
133224,Francesco Ferrari,73431
207975,Jared Pratt,3932
220098,Shakhzoda Asimova,12485
201508,Petra Cetkovska,59956
223045,Kyrstin Kieu Oanh Ha,2480
223671,Aya El Aouni,105966
239418,Saule Bileviciene,2768
209992,Juncheng Shang,11178
207295,Olimjon Nabiev,28242
221170,Victoria Kalaitzis,179164
206758,Antoine Cornut Chauvinc,182035
202239,Florian Broska,6941
222231,Kateryna Nakonechna,3155
144949,Menelaos Efstathiou,439
120563,Abror Isakov,15036
210365,Tatiana Carpio,11096
220770,Eva Vedder,478485
223023,Bruna Casasampere Escoda,17785
216076,Ashley Lahey,185482
126108,Julian Cash,9359
144395,Nick Zieziula,3169
132040,Philip Wilbert Major,760
214082,Darya Kasatkina,2020794
220270,Timea Pavlickova,29273
215554,Maryna Chernyshova,516712
234228,Bela Tamhankar,17207
208659,Giovanni Mpetshi Perricard,36292
224487,Mihrisah Yapici,42925
221668,Lorin Tilipman,14862
134868,Tallon Griekspoor,1036652
232870,Ademi Amankeldi,18031
144984,Artem Dubrivnyy,194044
221521,Emilia Hartman,9883
221847,Kimiya Asbaghipour,323
206349,Mayo Hibi,1113242
214431,Barbora Palcatova,33607
104861,George Jecminek,3100
220433,Itxaso Blanco Fernandez De Leceta,2590
220658,Lisa Vallone,16301
105554,Daniel Evans,1648509
201479,Olga Puchkova,194408
220819,Mariana Carvajal,40064
220175,Maria Manilova,250869
214598,Gabriela Nicole Tatarus,384617
221153,Sophie Luescher,80439
221956,Adel Ismagulova,22161
221074,Veronika Pepelyaeva,163141
211136,Mina Matsuba,4900
215842,Maria Jose Hernandez Magro Quiroz,10768
216407,Bettina Kuznini,3033
221102,Setora Normurodova,14570
104499,Jimmy Wang,164430
208510,Xinmu Zhou,7204
221450,Kelly Arends,9276
206227,Cemre Anil,433115
211285,Tayisiya Morderger,844151
202120,Rowland Phillips,484
222457,Ghaida Jeribi,19527
222336,Valeria Castro,5964
203288,Jia Jing Lu,1021562
106384,Or Ram Harel,14749
239114,Marie Svozilova,12814
106276,Julian Busch,3707
215331,Mariam Bayatyan,16800
222946,Maria Kallistrou,31326
214924,Basak Akbas,65222
200661,Yuki Mochiduki,49220
222291,Greta Medeghini,55288
221662,Chae Hyun Sim,7427
220957,Katerina Antoniou,3008
234237,Sanya Yadav,10410
208085,Nick Cmager,2724
137914,Jorge Abde Celis,3284
220415,Meiting Liu,64376
214828,Alessia Dauria,3086
106310,Alexander Ritschard,421413
221090,Ceijenia Cornelius,3091
213827,Magdalena Stoilkovska,325238
125816,Ji Hoon Son,56527
206895,Alex Kobelt,26805
109554,Savino Lapalombella,15272
215859,Mayka Zima,319
221734,Hen Plaksiy,13754
215100,Anna Maria Procacci,122657
214981,Elena Rybakina,1311514
103327,Alessandro Motti,12908
106057,Facundo Mena,707004
126498,Damian Farinola,21166
214212,Noelia Bouzo Zanotti,459960
214438,Ida Jarlskog,206841
221886,Kamilla Bartone,263707
232893,Linda Ajimi,40541
206885,Jasper Van Vliet,3090
239161,Carlota Farres Carreter,3273
221421,Dasha Kourkina,30266
210892,Apichaya Runglerdkriangkrai,81127
222543,Jelena Marjanovic,7522
211031,Sarah Beth Askew,466063
104180,Gilles Muller,834701
220352,Marily Canellopoulos,2890
222845,Matylda Burylo,3858
216012,Shir Bakshi,4201
104847,Adrien Bossel,144404
234477,Laura Garcia Astudillo,12718
104629,Adrian Menendez Maceiras,1344258
106352,Matias Franco Descotte,293463
214873,Victoria Flores,31864
106301,Mateo Nicolas Martinez,15328
220331,Molly Helgesson,134078
231625,Noemi Basiletti,25025
200255,Alexander Weis,13140
202500,Maria Sanchez,604758
233717,Suzanie Pretorius,6661
213779,Raluca Georgiana Serban,773658
239477,Rinon Okuwaki,15618
126439,Andres Zepeda,8516
201597,Kurumi Nara,1467989
222430,Laura Munoz Baroja Orallo,8322
221269,Eunji Lee,61165
213842,Jaipet Anontaweesil,32964
221596,Emma Aucagne,5956
110756,Xiao Qi,2422
220441,Margaryta Bilokin,8833
105946,Liang Chi Huang,10399
103859,James Cerretani,6392
222176,Katarina Jelusic,13794
145003,Lucas Andriamasilalao,350
206838,Fayzullokhon Mavlyudov,2038
223076,Elizabeth James,17464
216033,Alica Rusova,265335
206874,Juan Ignacio Batalla Diez,3760
221275,Sravya Shivani Chilakalapudi,139504
222926,Lakshmi Sahithi Reddy Vutukuru,14215
221395,Ekaterina Reyngold,210550
234250,Zehra Canbaz,3476
223114,Giulia Barberini,7660
222367,Angelica Blake,12543
234502,Rutuja Chaphalkar,6368
221180,Mariya Sinitsyna,43495
220763,Sara Salemyr,7514
204373,Maria Jespersen,12577
210931,Ching Wen Hsu,368897
220314,Yubarani Banerjee,17713
244085,Lea Von Kozierowski,3253
223051,Eeva Jaakkola,2480
210451,Olga Terteac,15661
221245,Elena Malykh,4820
205789,Na Ri Kim,305360
138259,Charly Zick,8435
214641,Ariana Rahmanparast,1416
215740,Maria Ignacia Yapur Lopez,20510
215064,Maria Mateas,551981
122240,Justin S Shane,9765
221788,Yanki Arslan,2103
106319,Yuqing Ning,21934
206852,Peter Samosi,2532
123929,Luca Gelhardt,5887
207738,Brandon Perez,812
206843,Ross Watson,10836
214597,Elena Madalina Capraru,2595
136280,Frederic Stotz,2888
104547,Horacio Zeballos,831069
200420,Gokul Suresh,2715
211346,Jil Nora Engelmann,88380
202433,Anna Giulia Remondina,385327
222268,Samantha Vandercreek,1788
201694,Silvia Njiric,461143
216077,Brooke Winley,2903
238179,Tania Isabel Andrade Sabando,4894
223087,Tara Wurth,210159
221820,Aranza Lailu Benitez Ellis,295
219471,Alexandra Belaya,8510
238198,Anna Evstatieva,5654
144908,Arturo Schmidt,4272
213657,Martha Matoula,166867
239168,Nikoline Gullacksen,10681
123767,Thomas Pura,2136
106074,Jung Woong Na,48222
215660,Aareyalee Amrutsinh Chavan,4444
127777,Ze Gong,4321
208457,Radu Mihai Papoe,3121
211242,Catherine Leduc,193479
203474,Nika Kukharchuk,482011
200221,Alejandro Davidovich Fokina,1143860
215853,Meredith Roberts,6723
104007,Andre Ghem,314066
221185,Jada Bui,51645
222466,Alessa Maier,2997
216086,Bojana Vuksan,2382
122410,Victor Girat Magin,3845
223326,Raquel Gonzalez Vilar,38624
213599,Jelena Stojanovic,423187
221255,Nynke Hamburg,6190
126904,Luis Gomez,2722
207809,Khololwam Montsi,10311
220438,Viktoriya Kanapatskaya,148087
216116,Elena Malygina,543324
211555,Viktoriya Bogoslovska,6525
214716,Jana Jablonovska,228154
219957,Chloe Compson,34256
138132,Shane Monroe,5604
133987,Jakub Novak,5508
201664,Pemra Ozgen,976371
232883,Asima Sazanova,11957
202194,David Damian Brna,11619
207756,Adam Jones,2780
206869,Alvar Gutierrez Medina,2146
201545,Anastasija Sevastova,1954380
216213,Sohyun Park,401987
105842,Di Wu,910545
216339,Karla De La Luz Montalvo,3726
222913,Marika Jones,28016
132995,Davide Guerra,3895
105152,Marcin Gawron,54182
221721,Elizaveta Kuznetsova,87184
216164,Hind Abdelouahid,100320
200437,Rrezart Cungu,11458
202429,Camila Giorgi,1417977
206187,Varvara Kuznetsova,72977
206176,Samira Giger,3948
221234,Sara Valentina Cruz Bonilla,2907
222478,Layla Bryant,11400
211329,Tena Lukas,792215
106026,Yuki Bhambri,614512
206930,Luca Mainetti,3552
245108,Alexander Wolfschmidt,3539
104338,Juan Monaco,218111
223162,Sarah Weekley,6660
206857,Vittorio Angeli,2591
222722,Cayline Le Grange,10287
105447,Dennis Nevolo,131070
221205,Sofiya Chekhlystova,43002
216361,Lungile Ntuli,10912
221877,Zhanel Rustemova,31707
206306,Koralie Etienne,2622
222141,Shiori Ito,14259
220687,Olympe Lancelot,138739
223175,Liz Badde,14801
105823,Masato Shiga,29319
214287,Jeannez Daniel,3710
203457,Polona Rebersak,92174
213717,Emilija Ceranic,15259
222525,Anshu Okamura,2719
126546,Gabriel De Andrade Bendazoli,4910
222184,Evialina Laskevich,34433
214153,Zainab Bendahhou,8411
222909,Leyden Games,7939
221912,Bryn Johnson,24329
221172,Jantje Tilbuerger,442764
202611,Oksana Kalashnikova,39890
239167,Diana Maria Ilie,2051
211537,Mathilde Armitano,356537
211808,Anke Poncelet,8597
213726,May Kimhi,29944
221231,Nina Gulbransen,2907
220904,Amber Marshall,143332
222281,Amanda Montes Khaghani,18833
202651,Lisa Whybourn,79107
223406,Adela Moravcova,36055
223261,Katelyn Kissack,4096
111580,Ku Keon Kang,6705
241721,Gigi Sy A Foek,6643
